station,date,prcp,tobs,
USC00518838,12/15/10,0.1,72,
USC00519523,12/15/10,0,74,
USC00519281,12/15/10,0,71,
USC00511918,12/15/10,0,66,
USC00516128,12/15/10,0,73,
USC00519397,12/16/10,0,67,
USC00513117,12/16/10,0,68,
USC00514830,12/16/10,0,68,
USC00517948,12/16/10,0,68,
USC00518838,12/16/10,0.05,68,
USC00519523,12/16/10,0,66,
USC00519281,12/16/10,0,65,
USC00511918,12/16/10,0,63,
USC00516128,12/16/10,0,65,
USC00519397,12/17/10,0,66,
USC00513117,12/17/10,0,68,
USC00514830,12/17/10,0,68,
USC00517948,12/17/10,0,66,
USC00519523,12/17/10,0,66,
USC00519281,12/17/10,0,64,
USC00511918,12/17/10,0,63,
USC00516128,12/17/10,0,68,
USC00519397,12/18/10,0,69,
USC00513117,12/18/10,0,70,
USC00514830,12/18/10,0,65,
USC00519523,12/18/10,0,77,
USC00519281,12/18/10,0,65,
USC00511918,12/18/10,0,69,
USC00516128,12/18/10,0,68,
USC00519397,12/19/10,1.4,71,
USC00513117,12/19/10,3.18,70,
USC00514830,12/19/10,2.43,67,
USC00519523,12/19/10,2.86,70,
USC00519281,12/19/10,2.77,69,
USC00511918,12/19/10,4,69,
USC00516128,12/19/10,2.15,69,
USC00513117,12/20/10,4.94,71,
USC00514830,12/20/10,2.55,68,
USC00519523,12/20/10,4.95,73,
USC00519281,12/20/10,3.06,70,
USC00511918,12/20/10,3.05,73,
USC00516128,12/20/10,5.04,72,
USC00513117,12/21/10,0.43,71,
USC00514830,12/21/10,0.49,70,
USC00519523,12/21/10,0.63,71,
USC00519281,12/21/10,0.71,70,
USC00511918,12/21/10,0.17,72,
USC00516128,12/21/10,1.44,69,
USC00513117,12/22/10,0.01,71,
USC00514830,12/22/10,0.05,67,
USC00519523,12/22/10,0.58,71,
USC00519281,12/22/10,0.02,68,
USC00511918,12/22/10,0.04,68,
USC00516128,12/22/10,0.04,69,
USC00519397,12/23/10,0,70,
USC00513117,12/23/10,0.02,71,
USC00514830,12/23/10,0.02,73,
USC00519523,12/23/10,0.11,71,
USC00519281,12/23/10,0.23,69,
USC00511918,12/23/10,0,67,
USC00516128,12/23/10,0,67,
USC00519397,12/24/10,0,70,
USC00513117,12/24/10,0,69,
USC00514830,12/24/10,0,70,
USC00519523,12/24/10,0.02,67,
USC00519281,12/24/10,0.02,71,
USC00511918,12/24/10,0.05,69,
USC00516128,12/24/10,0.15,69,
USC00513117,12/25/10,2.95,69,
USC00519523,12/25/10,0.02,71,
USC00519281,12/25/10,3.14,70,
USC00511918,12/25/10,0.01,74,
USC00516128,12/25/10,0,73,
USC00519397,12/26/10,,74,
USC00513117,12/26/10,0.99,72,
USC00514830,12/26/10,,68,
USC00519523,12/26/10,0.74,74,
USC00519281,12/26/10,2.49,71,
USC00511918,12/26/10,3,72,
USC00516128,12/26/10,0.99,71,
USC00519397,12/27/10,0.13,74,
USC00513117,12/27/10,0.46,76,
USC00514830,12/27/10,0.15,72,
USC00519523,12/27/10,0.09,76,
USC00519281,12/27/10,0.13,76,
USC00511918,12/27/10,0.01,76,
USC00516128,12/27/10,0.02,71,
USC00519397,12/28/10,0.55,71,
USC00513117,12/28/10,0.63,72,
USC00514830,12/28/10,0.96,69,
USC00519523,12/28/10,0.07,72,
USC00519281,12/28/10,0.58,71,
USC00511918,12/28/10,1.67,70,
USC00516128,12/28/10,0.04,70,
USC00519397,12/29/10,0.06,75,
USC00513117,12/29/10,0.02,73,
USC00514830,12/29/10,0.01,71,
USC00519523,12/29/10,0.04,74,
USC00519281,12/29/10,0.06,72,
USC00511918,12/29/10,0,73,
USC00516128,12/29/10,0.19,71,
USC00519397,12/30/10,0.01,75,
USC00513117,12/30/10,0.11,73,
USC00514830,12/30/10,0.05,70,
USC00519523,12/30/10,0.27,75,
USC00519281,12/30/10,0.04,73,
USC00511918,12/30/10,0.02,70,
USC00516128,12/30/10,0.3,70,
USC00519397,12/31/10,0,72,
USC00513117,12/31/10,0.05,74,
USC00514830,12/31/10,0,75,
USC00519523,12/31/10,0.01,69,
USC00519281,12/31/10,0.1,77,
USC00511918,12/31/10,0,76,
USC00516128,12/31/10,0.01,75,
USC00519397,1/1/11,0,69,
USC00513117,1/1/11,0.42,69,
USC00514830,1/1/11,0.14,75,
USC00519523,1/1/11,0.03,69,
USC00519281,1/1/11,0.38,77,
USC00511918,1/1/11,0,72,
USC00516128,1/1/11,0.07,74,
USC00519397,1/2/11,0,72,
USC00513117,1/2/11,0.11,74,
USC00514830,1/2/11,0,71,
USC00519523,1/2/11,0,74,
USC00519281,1/2/11,0.01,72,
USC00511918,1/2/11,0,71,
USC00516128,1/2/11,0.03,70,
USC00519397,1/3/11,0,74,
USC00513117,1/3/11,0.01,74,
USC00514830,1/3/11,0.04,73,
USC00519523,1/3/11,0,74,
USC00519281,1/3/11,0.07,72,
USC00511918,1/3/11,0,70,
USC00516128,1/3/11,0.35,69,
USC00519397,1/4/11,0,73,
USC00513117,1/4/11,0,73,
USC00514830,1/4/11,0,70,
USC00517948,1/4/11,0,70,
USC00518838,1/4/11,,73,
USC00519523,1/4/11,0,73,
USC00519281,1/4/11,0,71,
USC00511918,1/4/11,0,62,
USC00516128,1/4/11,0.05,70,
USC00519397,1/5/11,0,64,
USC00513117,1/5/11,0.04,67,
USC00514830,1/5/11,0,64,
USC00517948,1/5/11,0,70,
USC00518838,1/5/11,0.15,71,
USC00519523,1/5/11,0,62,
USC00519281,1/5/11,0.08,65,
USC00511918,1/5/11,0,61,
USC00516128,1/5/11,0.09,67,
USC00519397,1/6/11,0.01,65,
USC00513117,1/6/11,0.21,67,
USC00514830,1/6/11,0.13,65,
USC00517948,1/6/11,0,72,
USC00518838,1/6/11,0.14,65,
USC00519523,1/6/11,0.15,68,
USC00519281,1/6/11,0.16,67,
USC00516128,1/6/11,0.22,67,
USC00519397,1/7/11,0,68,
USC00513117,1/7/11,0.02,65,
USC00514830,1/7/11,0,65,
USC00517948,1/7/11,0.02,65,
USC00518838,1/7/11,0,64,
USC00519523,1/7/11,0.02,66,
USC00519281,1/7/11,0,63,
USC00511918,1/7/11,0,67,
USC00516128,1/7/11,0,65,
USC00519397,1/8/11,0,62,
USC00513117,1/8/11,0.01,64,
USC00514830,1/8/11,0,64,
USC00519523,1/8/11,0,73,
USC00519281,1/8/11,0.01,64,
USC00511918,1/8/11,0,66,
USC00516128,1/8/11,0,66,
USC00519397,1/9/11,0,58,
USC00513117,1/9/11,0,63,
USC00514830,1/9/11,0.08,59,
USC00519523,1/9/11,0,73,
USC00519281,1/9/11,0,60,
USC00511918,1/9/11,0,68,
USC00516128,1/9/11,0,58,
USC00519397,1/10/11,0,73,
USC00513117,1/10/11,0,72,
USC00514830,1/10/11,0,70,
USC00517948,1/10/11,0,67,
USC00518838,1/10/11,,69,
USC00519523,1/10/11,0,73,
USC00519281,1/10/11,0,71,
USC00511918,1/10/11,0,72,
USC00516128,1/10/11,0,64,
USC00519397,1/11/11,0.09,60,
USC00513117,1/11/11,0.11,61,
USC00514830,1/11/11,0.61,58,
USC00517948,1/11/11,0.1,58,
USC00518838,1/11/11,0.73,74,
USC00519523,1/11/11,0.43,58,
USC00519281,1/11/11,0.34,57,
USC00511918,1/11/11,0.08,58,
USC00516128,1/11/11,0.09,58,
USC00513117,1/12/11,0.46,71,
USC00514830,1/12/11,0.54,66,
USC00518838,1/12/11,1.15,66,
USC00519523,1/12/11,1.34,71,
USC00519281,1/12/11,0.02,67,
USC00511918,1/12/11,0.44,71,
USC00516128,1/12/11,0.54,68,
USC00519397,1/13/11,,68,
USC00513117,1/13/11,5.21,70,
USC00514830,1/13/11,3.91,68,
USC00518838,1/13/11,6.3,66,
USC00519523,1/13/11,3.62,70,
USC00519281,1/13/11,8.81,68,
USC00511918,1/13/11,3.44,66,
USC00516128,1/13/11,2.27,65,
USC00519397,1/14/11,0.03,76,
USC00513117,1/14/11,0.22,76,
USC00514830,1/14/11,0.17,74,
USC00518838,1/14/11,0.7,71,
USC00519523,1/14/11,0.1,76,
USC00519281,1/14/11,0.55,75,
USC00511918,1/14/11,0.31,75,
USC00516128,1/14/11,0.12,72,
USC00519397,1/15/11,0,68,
USC00513117,1/15/11,0,68,
USC00519523,1/15/11,0,66,
USC00519281,1/15/11,0.02,73,
USC00516128,1/15/11,0.02,66,
USC00519397,1/16/11,0,66,
USC00513117,1/16/11,0,69,
USC00514830,1/16/11,0,67,
USC00519523,1/16/11,0,70,
USC00519281,1/16/11,0,67,
USC00511918,1/16/11,0.02,68,
USC00516128,1/16/11,0,68,
USC00519397,1/17/11,0,64,
USC00513117,1/17/11,0.03,69,
USC00514830,1/17/11,0.07,68,
USC00519523,1/17/11,0.19,70,
USC00519281,1/17/11,0.13,75,
USC00511918,1/17/11,0.03,66,
USC00516128,1/17/11,0.07,70,
USC00519397,1/18/11,0,64,
USC00513117,1/18/11,0,66,
USC00514830,1/18/11,0,66,
USC00517948,1/18/11,0.27,65,
USC00518838,1/18/11,,67,
USC00519523,1/18/11,0,63,
USC00519281,1/18/11,0,62,
USC00511918,1/18/11,0,63,
USC00516128,1/18/11,0,62,
USC00519397,1/19/11,0.03,64,
USC00513117,1/19/11,0.05,64,
USC00514830,1/19/11,0.07,65,
USC00517948,1/19/11,0,66,
USC00518838,1/19/11,0.03,67,
USC00519523,1/19/11,0.07,63,
USC00519281,1/19/11,0.07,64,
USC00511918,1/19/11,0.01,63,
USC00516128,1/19/11,0.03,62,
USC00519397,1/20/11,0,76,
USC00513117,1/20/11,0.01,72,
USC00514830,1/20/11,0.03,70,
USC00517948,1/20/11,0.03,61,
USC00518838,1/20/11,0.07,72,
USC00519523,1/20/11,0,70,
USC00519281,1/20/11,0.1,67,
USC00511918,1/20/11,0,62,
USC00516128,1/20/11,0.01,71,
USC00519397,1/21/11,0,75,
USC00513117,1/21/11,0.01,73,
USC00514830,1/21/11,0.1,71,
USC00517948,1/21/11,0.02,73,
USC00518838,1/21/11,0,70,
USC00519523,1/21/11,0,74,
USC00519281,1/21/11,0.04,72,
USC00511918,1/21/11,0,70,
USC00516128,1/21/11,0.43,70,
USC00519397,1/22/11,0,68,
USC00513117,1/22/11,0,73,
USC00514830,1/22/11,0,73,
USC00519523,1/22/11,0,75,
USC00519281,1/22/11,0,76,
USC00511918,1/22/11,0,65,
USC00516128,1/22/11,0.02,69,
USC00519397,1/23/11,0,68,
USC00513117,1/23/11,0,72,
USC00514830,1/23/11,0,69,
USC00519523,1/23/11,0,76,
USC00519281,1/23/11,0,67,
USC00511918,1/23/11,0,64,
USC00516128,1/23/11,0.19,67,
USC00519397,1/24/11,0,72,
USC00513117,1/24/11,0.01,72,
USC00514830,1/24/11,0,70,
USC00517948,1/24/11,0,68,
USC00518838,1/24/11,,75,
USC00519523,1/24/11,0,72,
USC00519281,1/24/11,0,71,
USC00511918,1/24/11,0,69,
USC00516128,1/24/11,0.05,69,
USC00519397,1/25/11,0,63,
USC00513117,1/25/11,0,65,
USC00514830,1/25/11,0,65,
USC00517948,1/25/11,0,64,
USC00518838,1/25/11,0.02,73,
USC00519523,1/25/11,0,62,
USC00519281,1/25/11,0.03,62,
USC00511918,1/25/11,0,61,
USC00516128,1/25/11,0,61,
USC00513117,1/26/11,0,67,
USC00514830,1/26/11,0,67,
USC00517948,1/26/11,0,64,
USC00518838,1/26/11,0.08,70,
USC00519523,1/26/11,0,65,
USC00519281,1/26/11,0,66,
USC00511918,1/26/11,0,61,
USC00516128,1/26/11,0,67,
USC00519397,1/27/11,0,68,
USC00513117,1/27/11,0,72,
USC00514830,1/27/11,0,69,
USC00517948,1/27/11,0,65,
USC00518838,1/27/11,0.03,75,
USC00519523,1/27/11,0,71,
USC00519281,1/27/11,0,65,
USC00511918,1/27/11,0,67,
USC00516128,1/27/11,0,68,
USC00519397,1/28/11,0,75,
USC00513117,1/28/11,0,72,
USC00514830,1/28/11,0,70,
USC00517948,1/28/11,0,73,
USC00518838,1/28/11,0.04,73,
USC00519523,1/28/11,0,72,
USC00519281,1/28/11,0,71,
USC00511918,1/28/11,0,72,
USC00516128,1/28/11,0,69,
USC00519397,1/29/11,0,65,
USC00513117,1/29/11,0.01,69,
USC00519523,1/29/11,0.01,76,
USC00519281,1/29/11,0.02,65,
USC00511918,1/29/11,0,69,
USC00516128,1/29/11,0.18,64,
USC00519397,1/30/11,0,64,
USC00513117,1/30/11,0.02,72,
USC00519523,1/30/11,0,67,
USC00519281,1/30/11,0,75,
USC00511918,1/30/11,0,61,
USC00516128,1/30/11,0,62,
USC00519397,1/31/11,0.22,68,
USC00513117,1/31/11,0.02,70,
USC00514830,1/31/11,,67,
USC00517948,1/31/11,0,64,
USC00518838,1/31/11,,73,
USC00519523,1/31/11,0.15,66,
USC00519281,1/31/11,0.07,60,
USC00511918,1/31/11,0.2,64,
USC00516128,1/31/11,0.2,66,
USC00519397,2/1/11,0,68,
USC00513117,2/1/11,0,67,
USC00514830,2/1/11,0,69,
USC00517948,2/1/11,,65,
USC00518838,2/1/11,0.02,73,
USC00519523,2/1/11,0,70,
USC00519281,2/1/11,0,62,
USC00511918,2/1/11,0.23,56,
USC00516128,2/1/11,0,69,
USC00519397,2/2/11,0,66,
USC00513117,2/2/11,0,72,
USC00514830,2/2/11,0,70,
USC00517948,2/2/11,,65,
USC00518838,2/2/11,0,75,
USC00519523,2/2/11,0,70,
USC00519281,2/2/11,0,67,
USC00511918,2/2/11,0.01,61,
USC00516128,2/2/11,0,66,
USC00519397,2/3/11,0,67,
USC00513117,2/3/11,0,68,
USC00514830,2/3/11,0,70,
USC00517948,2/3/11,,68,
USC00518838,2/3/11,0,76,
USC00519523,2/3/11,0,66,
USC00519281,2/3/11,0,68,
USC00511918,2/3/11,0,62,
USC00516128,2/3/11,0,65,
USC00519397,2/4/11,0,64,
USC00513117,2/4/11,0,65,
USC00514830,2/4/11,0,66,
USC00517948,2/4/11,,64,
USC00518838,2/4/11,0.02,72,
USC00519523,2/4/11,0,61,
USC00519281,2/4/11,0,62,
USC00511918,2/4/11,0,61,
USC00516128,2/4/11,0,61,
USC00519397,2/5/11,0,65,
USC00513117,2/5/11,0,71,
USC00519523,2/5/11,0,73,
USC00519281,2/5/11,0,65,
USC00511918,2/5/11,0,63,
USC00516128,2/5/11,0,62,
USC00519397,2/6/11,0,75,
USC00513117,2/6/11,0.02,76,
USC00519523,2/6/11,0,75,
USC00519281,2/6/11,0,75,
USC00511918,2/6/11,0.29,70,
USC00516128,2/6/11,0,72,
USC00519397,2/7/11,1.29,68,
USC00513117,2/7/11,1.06,68,
USC00514830,2/7/11,,69,
USC00517948,2/7/11,,69,
USC00518838,2/7/11,,68,
USC00519523,2/7/11,0.95,67,
USC00519281,2/7/11,1.33,67,
USC00511918,2/7/11,1.14,67,
USC00516128,2/7/11,1.11,67,
USC00519397,2/8/11,1.3,71,
USC00513117,2/8/11,0.52,70,
USC00514830,2/8/11,0.3,70,
USC00517948,2/8/11,1.6,69,
USC00519523,2/8/11,0.18,71,
USC00519281,2/8/11,1.43,70,
USC00511918,2/8/11,0.15,65,
USC00516128,2/8/11,1.49,70,
USC00519397,2/9/11,0,71,
USC00513117,2/9/11,0.02,71,
USC00514830,2/9/11,0,70,
USC00517948,2/9/11,0,67,
USC00518838,2/9/11,,71,
USC00519523,2/9/11,0,74,
USC00519281,2/9/11,0,69,
USC00511918,2/9/11,0,62,
USC00519397,2/10/11,0.29,71,
USC00513117,2/10/11,0.03,71,
USC00514830,2/10/11,0,72,
USC00517948,2/10/11,0.02,67,
USC00518838,2/10/11,0.08,69,
USC00519523,2/10/11,0.04,69,
USC00519281,2/10/11,0,67,
USC00511918,2/10/11,0.23,68,
USC00516128,2/10/11,,67,
USC00513117,2/11/11,0.33,71,
USC00514830,2/11/11,0.34,66,
USC00517948,2/11/11,0.57,69,
USC00518838,2/11/11,1,69,
USC00519523,2/11/11,0.29,68,
USC00519281,2/11/11,0.98,71,
USC00511918,2/11/11,0.02,68,
USC00516128,2/11/11,0.13,68,
USC00519397,2/12/11,,68,
USC00513117,2/12/11,1.54,68,
USC00519523,2/12/11,1.82,72,
USC00519281,2/12/11,0.98,68,
USC00511918,2/12/11,0.35,66,
USC00516128,2/12/11,0.1,69,
USC00519397,2/13/11,0,68,
USC00513117,2/13/11,0.19,67,
USC00514830,2/13/11,,67,
USC00519523,2/13/11,0.71,76,
USC00519281,2/13/11,1.47,72,
USC00511918,2/13/11,0.04,73,
USC00516128,2/13/11,0.1,66,
USC00519397,2/14/11,0.04,72,
USC00513117,2/14/11,0,70,
USC00514830,2/14/11,0,68,
USC00517948,2/14/11,,71,
USC00518838,2/14/11,,75,
USC00519281,2/14/11,0,67,
USC00511918,2/14/11,0.13,69,
USC00516128,2/14/11,0,67,
USC00519397,2/15/11,0.05,70,
USC00513117,2/15/11,0,70,
USC00514830,2/15/11,0,70,
USC00517948,2/15/11,0,68,
USC00518838,2/15/11,0.06,73,
USC00519523,2/15/11,0,73,
USC00519281,2/15/11,0,69,
USC00511918,2/15/11,0.02,65,
USC00516128,2/15/11,0,67,
USC00519397,2/16/11,0,74,
USC00513117,2/16/11,0.2,74,
USC00517948,2/16/11,0,75,
USC00518838,2/16/11,0.01,76,
USC00519523,2/16/11,0,73,
USC00519281,2/16/11,0.84,73,
USC00511918,2/16/11,0.01,73,
USC00516128,2/16/11,0.2,71,
USC00513117,2/17/11,0.05,74,
USC00514830,2/17/11,,73,
USC00517948,2/17/11,0,73,
USC00518838,2/17/11,0.09,77,
USC00519523,2/17/11,0,72,
USC00519281,2/17/11,0.07,72,
USC00511918,2/17/11,0,66,
USC00516128,2/17/11,0,68,
USC00513117,2/18/11,0.1,74,
USC00514830,2/18/11,0,73,
USC00517948,2/18/11,0,75,
USC00518838,2/18/11,0.01,72,
USC00519523,2/18/11,0.01,76,
USC00519281,2/18/11,0.53,74,
USC00511918,2/18/11,0,75,
USC00516128,2/18/11,0.01,77,
USC00519397,2/19/11,0,67,
USC00513117,2/19/11,0,70,
USC00519523,2/19/11,0,76,
USC00519281,2/19/11,0,73,
USC00511918,2/19/11,0,71,
USC00516128,2/19/11,0,75,
USC00519397,2/20/11,1.72,71,
USC00513117,2/20/11,4.88,71,
USC00514830,2/20/11,,74,
USC00519523,2/20/11,0.3,73,
USC00519281,2/20/11,2.69,73,
USC00511918,2/20/11,0,74,
USC00516128,2/20/11,1.79,76,
USC00519397,2/21/11,0,71,
USC00513117,2/21/11,0,69,
USC00514830,2/21/11,0,75,
USC00519523,2/21/11,0.02,76,
USC00519281,2/21/11,0.01,67,
USC00511918,2/21/11,0,75,
USC00516128,2/21/11,0,75,
USC00519397,2/22/11,0.82,71,
USC00513117,2/22/11,0.02,72,
USC00514830,2/22/11,0,73,
USC00517948,2/22/11,,69,
USC00518838,2/22/11,,75,
USC00519523,2/22/11,0.01,73,
USC00519281,2/22/11,0.03,70,
USC00511918,2/22/11,0.1,65,
USC00516128,2/22/11,0.08,72,
USC00519397,2/23/11,0,74,
USC00513117,2/23/11,0,73,
USC00514830,2/23/11,0,71,
USC00517948,2/23/11,,69,
USC00518838,2/23/11,0.16,76,
USC00519523,2/23/11,0.01,73,
USC00519281,2/23/11,0,69,
USC00511918,2/23/11,0.01,65,
USC00516128,2/23/11,0.01,70,
USC00519397,2/24/11,0.2,68,
USC00513117,2/24/11,3.3,67,
USC00514830,2/24/11,3.33,68,
USC00517948,2/24/11,,66,
USC00518838,2/24/11,0.03,72,
USC00519523,2/24/11,1.44,68,
USC00519281,2/24/11,1.06,67,
USC00511918,2/24/11,0.05,65,
USC00516128,2/24/11,0.6,66,
USC00519397,2/25/11,0,71,
USC00513117,2/25/11,0,66,
USC00514830,2/25/11,0,71,
USC00517948,2/25/11,,67,
USC00518838,2/25/11,0.01,72,
USC00519523,2/25/11,0,66,
USC00519281,2/25/11,0.03,63,
USC00511918,2/25/11,0,63,
USC00516128,2/25/11,0.01,64,
USC00519397,2/26/11,0,69,
USC00513117,2/26/11,0,69,
USC00519523,2/26/11,0.05,77,
USC00519281,2/26/11,0,73,
USC00511918,2/26/11,0.18,69,
USC00516128,2/26/11,0,78,
USC00519397,2/27/11,0,69,
USC00513117,2/27/11,0.02,69,
USC00519523,2/27/11,0,75,
USC00519281,2/27/11,0.01,74,
USC00511918,2/27/11,0,67,
USC00516128,2/27/11,0.16,75,
USC00519397,2/28/11,0,68,
USC00513117,2/28/11,0,70,
USC00514830,2/28/11,,70,
USC00517948,2/28/11,,69,
USC00518838,2/28/11,,74,
USC00519523,2/28/11,0.02,70,
USC00519281,2/28/11,0,66,
USC00511918,2/28/11,0,65,
USC00516128,2/28/11,0,75,
USC00519397,3/1/11,0.1,68,
USC00513117,3/1/11,0.14,66,
USC00514830,3/1/11,0.05,68,
USC00517948,3/1/11,,70,
USC00518838,3/1/11,0.02,74,
USC00519523,3/1/11,0.18,67,
USC00519281,3/1/11,0.03,66,
USC00511918,3/1/11,0,64,
USC00516128,3/1/11,0.22,68,
USC00519397,3/2/11,0,72,
USC00513117,3/2/11,0,72,
USC00514830,3/2/11,0,70,
USC00517948,3/2/11,,69,
USC00518838,3/2/11,0,71,
USC00519523,3/2/11,0.01,72,
USC00519281,3/2/11,0,68,
USC00511918,3/2/11,0,61,
USC00516128,3/2/11,0,69,
USC00519397,3/3/11,0,74,
USC00513117,3/3/11,0.12,70,
USC00514830,3/3/11,0.2,70,
USC00518838,3/3/11,0.89,74,
USC00519523,3/3/11,0.06,71,
USC00519281,3/3/11,0.69,69,
USC00511918,3/3/11,0.03,72,
USC00516128,3/3/11,0,72,
USC00519397,3/4/11,0.88,72,
USC00513117,3/4/11,1.05,71,
USC00514830,3/4/11,1.45,73,
USC00518838,3/4/11,1.42,73,
USC00519523,3/4/11,1.7,72,
USC00519281,3/4/11,1.25,70,
USC00511918,3/4/11,0.6,73,
USC00516128,3/4/11,0.94,69,
USC00519397,3/5/11,0.4,69,
USC00513117,3/5/11,0.13,69,
USC00514830,3/5/11,0.26,68,
USC00519523,3/5/11,0.22,69,
USC00519281,3/5/11,0.26,67,
USC00516128,3/5/11,0.29,69,
USC00519397,3/6/11,0.03,70,
USC00513117,3/6/11,1.16,72,
USC00514830,3/6/11,0.64,75,
USC00519523,3/6/11,0.27,74,
USC00519281,3/6/11,1.51,74,
USC00511918,3/6/11,0,73,
USC00516128,3/6/11,0.24,69,
USC00513117,3/7/11,0.01,73,
USC00514830,3/7/11,0,71,
USC00517948,3/7/11,,72,
USC00518838,3/7/11,,70,
USC00519523,3/7/11,0.03,73,
USC00519281,3/7/11,0.01,73,
USC00511918,3/7/11,0.03,76,
USC00516128,3/7/11,0.29,70,
USC00519397,3/8/11,,72,
USC00513117,3/8/11,0.03,72,
USC00514830,3/8/11,0.03,73,
USC00517948,3/8/11,,72,
USC00518838,3/8/11,0.11,73,
USC00519523,3/8/11,0.01,73,
USC00519281,3/8/11,0.39,69,
USC00511918,3/8/11,0,66,
USC00516128,3/8/11,1.11,70,
USC00519397,3/9/11,0.2,71,
USC00513117,3/9/11,0.09,69,
USC00514830,3/9/11,0.16,70,
USC00517948,3/9/11,,72,
USC00518838,3/9/11,0.66,69,
USC00519523,3/9/11,0.9,70,
USC00519281,3/9/11,0.01,72,
USC00511918,3/9/11,0.01,69,
USC00516128,3/9/11,1.5,67,
USC00519397,3/10/11,0.15,71,
USC00513117,3/10/11,1.33,72,
USC00514830,3/10/11,1.4,68,
USC00517948,3/10/11,,74,
USC00518838,3/10/11,0.36,71,
USC00519523,3/10/11,0.27,72,
USC00519281,3/10/11,2.39,70,
USC00511918,3/10/11,0.1,69,
USC00516128,3/10/11,0.82,68,
USC00513117,3/11/11,0.07,72,
USC00514830,3/11/11,0.02,72,
USC00519523,3/11/11,0.2,71,
USC00519281,3/11/11,0.34,70,
USC00511918,3/11/11,0.04,79,
USC00516128,3/11/11,0.47,67,
USC00519397,3/12/11,0,72,
USC00513117,3/12/11,0.14,71,
USC00519523,3/12/11,0.01,75,
USC00519281,3/12/11,0.01,76,
USC00511918,3/12/11,0,77,
USC00516128,3/12/11,0,73,
USC00519397,3/13/11,0,70,
USC00513117,3/13/11,0,72,
USC00519523,3/13/11,0,77,
USC00519281,3/13/11,0.01,72,
USC00511918,3/13/11,0.01,72,
USC00516128,3/13/11,0,77,
USC00519397,3/14/11,0,71,
USC00513117,3/14/11,0,73,
USC00514830,3/14/11,,73,
USC00517948,3/14/11,,77,
USC00519523,3/14/11,0,70,
USC00519281,3/14/11,0,65,
USC00511918,3/14/11,0,63,
USC00516128,3/14/11,0,71,
USC00513117,3/15/11,0,73,
USC00514830,3/15/11,0,72,
USC00517948,3/15/11,,76,
USC00519523,3/15/11,0,73,
USC00519281,3/15/11,0,67,
USC00511918,3/15/11,0,73,
USC00516128,3/15/11,0,70,
USC00519397,3/16/11,0,76,
USC00513117,3/16/11,0.01,74,
USC00514830,3/16/11,0,71,
USC00517948,3/16/11,,74,
USC00519523,3/16/11,0,74,
USC00519281,3/16/11,0,73,
USC00511918,3/16/11,0,75,
USC00516128,3/16/11,0,71,
USC00519397,3/17/11,0.01,73,
USC00513117,3/17/11,0.01,71,
USC00514830,3/17/11,0.07,72,
USC00519523,3/17/11,0.07,73,
USC00519281,3/17/11,0.04,71,
USC00516128,3/17/11,0.16,69,
USC00519397,3/18/11,0.05,74,
USC00513117,3/18/11,0.03,71,
USC00514830,3/18/11,0.1,70,
USC00519523,3/18/11,0.05,72,
USC00519281,3/18/11,0.09,73,
USC00511918,3/18/11,0,72,
USC00516128,3/18/11,0.15,68,
USC00519397,3/19/11,0.01,74,
USC00513117,3/19/11,0.04,73,
USC00514830,3/19/11,0.14,71,
USC00519523,3/19/11,0.08,73,
USC00519281,3/19/11,0.17,71,
USC00511918,3/19/11,0,75,
USC00516128,3/19/11,0.46,69,
USC00519397,3/20/11,0.02,74,
USC00513117,3/20/11,0.14,73,
USC00519523,3/20/11,0.23,74,
USC00519281,3/20/11,0.17,72,
USC00511918,3/20/11,0.06,73,
USC00516128,3/20/11,1.16,67,
USC00519397,3/21/11,0,74,
USC00513117,3/21/11,0,72,
USC00514830,3/21/11,,71,
USC00518838,3/21/11,,75,
USC00519523,3/21/11,0,74,
USC00519281,3/21/11,0,71,
USC00511918,3/21/11,0,69,
USC00516128,3/21/11,0,69,
USC00519397,3/22/11,0.02,74,
USC00513117,3/22/11,0.18,70,
USC00514830,3/22/11,0.04,71,
USC00518838,3/22/11,0.32,73,
USC00519523,3/22/11,0.17,73,
USC00519281,3/22/11,0.1,70,
USC00511918,3/22/11,0.01,70,
USC00516128,3/22/11,0.85,67,
USC00519397,3/23/11,0,74,
USC00513117,3/23/11,0.04,72,
USC00514830,3/23/11,0,70,
USC00518838,3/23/11,0.34,74,
USC00519523,3/23/11,0,74,
USC00519281,3/23/11,0.17,72,
USC00511918,3/23/11,0,72,
USC00516128,3/23/11,0.06,69,
USC00519397,3/24/11,0.06,73,
USC00513117,3/24/11,0.12,72,
USC00514830,3/24/11,0.15,72,
USC00518838,3/24/11,0.39,74,
USC00519523,3/24/11,0.19,76,
USC00519281,3/24/11,0.21,71,
USC00511918,3/24/11,0,71,
USC00516128,3/24/11,1.35,72,
USC00519397,3/25/11,0,74,
USC00513117,3/25/11,0.07,72,
USC00519523,3/25/11,0.02,76,
USC00519281,3/25/11,0.02,74,
USC00511918,3/25/11,0,71,
USC00516128,3/25/11,0.13,71,
USC00519397,3/26/11,0,74,
USC00513117,3/26/11,0.02,72,
USC00514830,3/26/11,,68,
USC00519523,3/26/11,0,74,
USC00519281,3/26/11,0.02,73,
USC00511918,3/26/11,0,75,
USC00516128,3/26/11,0.62,67,
USC00519397,3/27/11,0,73,
USC00513117,3/27/11,0.04,72,
USC00519523,3/27/11,0,74,
